GPS Time, Device Time, Longitude, Latitude,GPS Speed (Meters/second), Horizontal Dilution of Precision, Altitude, Bearing, G(x), G(y), G(z), G(calibrated), 0-100kph Time(s),0-30mph Time(s),1/4 mile time(s),1/8 mile time(s),Absolute Throttle Position B(%),Acceleration Sensor(Total)(g),Acceleration Sensor(X axis)(g),Acceleration Sensor(Y axis)(g),Acceleration Sensor(Z axis)(g),Accelerator PedalPosition D(%),Accelerator PedalPosition E(%),Air Fuel Ratio(Commanded)(:1),Air Fuel Ratio(Measured)(:1),Android device Battery Level(%),Average trip speed(whilst stopped or moving)(mph),Barometric pressure (from vehicle)(psi),Commanded Equivalence Ratio(lambda),Distance travelled since codes cleared(miles),Distance travelled with MIL/CEL lit(miles),Engine Coolant Temperature(°C),Engine kW (At the wheels)(kW),Engine Load(%),Engine Load(Absolute)(%),Engine RPM(rpm),Fuel cost (trip)(cost),Fuel flow rate/hour(l/hr),Fuel flow rate/minute(cc/min),Fuel Remaining (Calculated from vehicle profile)(%),Fuel Trim Bank 1 Long Term(%),Fuel Trim Bank 1 Short Term(%),Fuel trim Bank 1 Sensor 2(%),Fuel used (trip)(l),GPS Accuracy(m),GPS Altitude(m),GPS Bearing(°),GPS Latitude(°),GPS Longitude(°),GPS Satellites,GPS vs OBD Speed difference(mph),Horsepower (At the wheels)(hp),Intake Air Temperature(°C),Intake Manifold Pressure(psi),Kilometers Per Litre(Instant)(kpl),Kilometers Per Litre(Long Term Average)(kpl),Litres Per 100 Kilometer(Long Term Average)(l/100km),Miles Per Gallon(Instant)(mpg),Miles Per Gallon(Long Term Average)(mpg),O2 Sensor1 Wide Range Current(mA),O2 Bank 1 Sensor 1 Wide Range Equivalence Ratio(λ),O2 Bank 1 Sensor 2 Voltage(V),Relative Throttle Position(%),Run time since engine start(s),Speed (GPS)(mph),Speed (OBD)(mph),Throttle Position(Manifold)(%),Timing Advance(°),Torque(Nm),Trip average KPL(kpl),Trip average Litres/100 KM(l/100km),Trip average MPG(mpg),Trip Distance(miles),Trip Time(Since journey start)(s),Trip time(whilst moving)(s),Trip time(whilst stationary)(s),Turbo Boost & Vacuum Gauge(psi),Voltage (Control Module)(V),Voltage (OBD Adapter)(V)
Wed Oct 08 14:20:08 GMT+05:30 2025,08-Oct-2025 14:20:08.729,73.91122972,18.57096445,4.46999979019165,3.7960846424102783,502.5413818359375,14.5,4.6145587,0.28414768,8.42453003,-0.02167273,-,-,-,-,14.50980377,0.01,0.47,0.06,0.79000002,18.8235302,9.4117651,14.69999981,14.68391132,27,14.50580339,13.63354737,1,40721.56106772,3.10685596,90,-,20.3921566,12.15686321,821,2.48392963,0.95146698,15.85778332,97.12715149,10.15625,10.15625,-,1.83994782,3.79608464,502.54138184,14.5,18.57096481,73.91123199,68,0.59154502,-,57,3.0457925,13.03648853,11.92765999,8.38369942,36.82624054,33.69395447,-0.015625,0.99890548,0.72000003,2.35294127,2660,9.99910463,6.83508311,23.92156792,-10.5,-,11.92765999,8.38369942,33.69395447,9.47219042,2513.05908203,2285.57202148,228.45599365,-10.5877552,12.38000011,12.30000019
Wed Oct 08 14:20:09 GMT+05:30 2025,08-Oct-2025 14:20:09.730,73.91124169,18.57101185,5.599999904632568,3.793616533279419,502.59661865234375,15.100000381469727,3.08973217,-0.21595225,8.62074184,-0.06749445,-,-,-,-,43.13725662,-0.03,0.34,0.01,0.80000001,35.29411697,17.64705849,14.69999981,14.68391132,27,14.50580339,13.63354737,1,40721.56106772,3.10685596,90,-,20.3921566,62.74509811,821,2.48392963,0.95146698,15.85778332,97.12715149,10.15625,10.15625,-,1.83994782,3.79361653,502.59661865,15.10000038,18.5710125,73.91123962,65,0.59154502,-,57,3.0457925,13.03648853,11.92765999,8.38369942,36.82624054,33.69395447,-0.015625,0.99890548,0.72000003,43.52941132,2664,12.52684314,6.83508311,23.92156792,-10.5,-,11.92765999,8.38369942,33.69395447,9.47219042,2514.08203125,2286.5949707,228.45599365,-10.5877552,12.38000011,12.30000019
Wed Oct 08 14:20:10 GMT+05:30 2025,08-Oct-2025 14:20:10.729,73.91125363,18.57105717,5.380000114440918,3.795647621154785,502.677001953125,15.399999618530273,3.03709006,0.57188463,8.24506855,-0.10368425,-,-,-,-,43.13725662,0.04,0.27000001,0.07,0.89999998,35.29411697,17.64705849,14.69999981,14.68391132,27,14.50294001,13.63354737,1,40721.56106772,3.10685596,90,-,16.86274529,62.74509811,1753,2.48508978,0.85554081,14.25901318,97.12580872,10.15625,0,-,1.8408072,3.79564762,502.67700195,15.39999962,18.57105637,73.91125488,72,0.09941884,-,57,3.33586797,12.87122822,11.92901421,8.3827486,36.3594017,33.69778061,-0.015625,0.99890548,0.72000003,43.52941132,2664,12.03471727,12.42742384,23.92156792,-10.5,-,11.92901421,8.3827486,33.69778061,9.48175772,2515.06494141,2287.57788086,228.45599365,-10.29767895,12.38000011,12.30000019
Wed Oct 08 14:20:11 GMT+05:30 2025,08-Oct-2025 14:20:11.729,73.91126597,18.57110555,5.730000019073486,3.7963852882385254,502.7308349609375,15.399999618530273,4.40159702,0.42053857,8.62792015,-0.01299006,-,-,-,-,43.13725662,0.05,0.44999999,0.02,0.83999997,35.29411697,17.64705849,14.69999981,14.68391132,27,14.50294001,13.63354737,1,40721.56106772,3.10685596,90,-,16.86274529,62.74509811,1753,2.48508978,0.85554081,14.25901318,97.12580872,10.15625,0,-,1.8408072,3.79638529,502.73083496,15.39999962,18.57110596,73.91126251,69,0.09941884,-,57,3.33586797,12.87122822,11.92901421,8.3827486,36.3594017,33.69778061,-0.015625,0.99890548,0.70999998,43.52941132,2664,12.81764511,12.42742384,14.90196037,4.5,-,11.92901421,8.3827486,33.69778061,9.48175772,2516.08105469,2288.59399414,228.45599365,-10.29767895,12.27999973,12.30000019
Wed Oct 08 14:20:12 GMT+05:30 2025,08-Oct-2025 14:20:12.729,73.91128045,18.57116118,6.539999961853027,3.795466423034668,502.8529052734375,15.300000190734863,4.10488701,0.78723866,8.66381264,-0.02069789,-,-,-,-,76.07843018,0.03,0.38,0.12,0.85000002,39.60784149,17.64705849,15.80178261,13.03353405,27,14.50294001,13.63354737,1.07495117,40721.56106772,3.10685596,90,-,16.86274529,62.74509811,1753,2.48508978,0.85554081,14.25901318,97.12580872,10.15625,0,-,1.8408072,3.79546642,502.85290527,15.30000019,18.57116127,73.91127777,74,0.09941884,-,57,3.33586797,12.87122822,11.92901421,8.3827486,36.3594017,33.69778061,-0.4765625,0.88663501,0.70999998,61.96078491,2664,14.62956255,12.42742384,14.90196037,4.5,-,11.92901421,8.3827486,33.69778061,9.48175772,2517.05102539,2289.56396484,228.45599365,-10.29767895,12.27999973,12.30000019
Wed Oct 08 14:20:13 GMT+05:30 2025,08-Oct-2025 14:20:13.729,73.91129669,18.57122295,7.340000152587891,3.7951433658599854,502.9810791015625,15.0,3.38883495,0.66999036,8.95573711,-0.0227834,-,-,-,-,76.07843018,-0.02,0.34,0.06,0.81,39.60784149,20,15.80178261,13.03353405,27,14.50294001,13.63354737,1.07495117,40721.56106772,3.10685596,90,-,16.86274529,74.11764526,1753,2.49121618,4.56353474,76.05891418,97.11872101,10.15625,0,-,1.84534538,3.79514337,502.9810791,15,18.57122231,73.91129303,72,0.09941884,-,57,7.39692464,4.94283628,11.91900444,8.38978767,13.96281433,33.66950607,-0.4765625,0.88663501,0.70999998,61.96078491,2667,16.41911224,12.42742384,14.90196037,4.5,-,11.91900444,8.38978767,33.66950607,9.48175772,2518.06298828,2290.57592773,228.45599365,-6.23662281,12.27999973,12.30000019
Wed Oct 08 14:20:14 GMT+05:30 2025,08-Oct-2025 14:20:14.728,73.91131246,18.57128384,7.179999828338623,3.7927749156951904,503.09033203125,14.399999618530273,3.64725995,0.6652047,9.79382324,0.06622648,-,-,-,-,76.07843018,-0.14,0.31999999,0,0.69,39.60784149,20,15.80178261,13.03353405,27,14.50606886,13.63354737,1.07495117,40721.56106772,3.10685596,90,-,21.56862831,74.11764526,1323,2.49121618,4.56353474,76.05891418,97.11872101,10.15625,-1.5625,-,1.84534538,3.79277492,503.09033203,14.39999962,18.57128334,73.91131592,74,0.3579099,-,57,7.39692464,4.94283628,11.91900444,8.38978767,13.96281433,33.66950607,-0.4765625,0.88663501,0.70999998,61.96078491,2667,16.06120231,16.77702218,16.07843208,30.5,-,11.91900444,8.38978767,33.66950607,9.48241075,2519.06201172,2291.57495117,228.45599365,-6.23662281,12.31999969,12.30000019
Wed Oct 08 14:20:15 GMT+05:30 2025,08-Oct-2025 14:20:15.728,73.91132818,18.57134829,7.159999847412109,3.7925853729248047,503.2109375,13.800000190734863,3.90149736,1.83828604,8.45085144,-0.03410816,-,-,-,-,76.07843018,-0.03,0.38999999,0.18000001,0.75999999,39.60784149,20,15.80178261,15.72453117,27,14.50606886,13.63354737,1.07495117,40721.56106772,3.10685596,90,-,21.56862831,74.11764526,1323,2.49121618,4.56353474,76.05891418,97.11872101,9.375,-1.5625,-,1.84534538,3.79258537,503.2109375,13.80000019,18.57134819,73.91133118,75,0.3579099,-,57,7.39692464,4.94283628,11.91900444,8.38978767,13.96281433,33.66950607,0.12890625,1.06969595,0.76999998,61.96078491,2667,16.01646327,16.77702218,16.07843208,30.5,-,11.91900444,8.38978767,33.66950607,9.48241075,2520.06005859,2292.57299805,228.45599365,-6.23662281,12.31999969,12.19999981
Wed Oct 08 14:20:16 GMT+05:30 2025,08-Oct-2025 14:20:16.730,73.91134313,18.57140949,6.989999771118164,3.792607307434082,503.397216796875,13.5,3.02512598,-1.10428762,8.67577648,-0.05791956,-,-,-,-,15.68627453,-0.04,0.38,0.16,0.75999999,22.74509811,11.37254906,14.69999981,15.72453117,27,14.50606886,13.63354737,1,40721.56106772,3.10685596,90,-,21.56862831,14.11764717,1323,2.49121618,4.56353474,76.05891418,97.11872101,9.375,-1.5625,-,1.84534538,3.79260731,503.3972168,13.5,18.57140923,73.91134644,77,0.3579099,-,57,7.39692464,4.94283628,11.91900444,8.38978767,13.96281433,33.66950607,0.12890625,1.06969595,0.76999998,3.52941179,2667,15.63618322,16.77702218,16.07843208,30.5,-,11.91900444,8.38978767,33.66950607,9.48241075,2521.07006836,2293.58300781,228.45599365,-6.23662281,12.31999969,12.19999981
Wed Oct 08 14:20:17 GMT+05:30 2025,08-Oct-2025 14:20:17.729,73.9113583,18.57147201,6.980000019073486,3.7929275035858154,503.549072265625,13.899999618530273,3.21655178,0.50668019,9.99960613,0.07074845,-,-,-,-,15.68627453,-0.09,0.40000001,0.09,0.69999999,22.74509811,11.37254906,14.69999981,15.72453117,27,14.5074804,13.63354737,1,40721.56106772,3.10685596,91,-,49.80392075,14.11764717,1258.5,2.49377465,1.90314782,31.71913147,97.1157608,9.375,-1.5625,-,1.84724057,3.7929275,503.54907227,13.89999962,18.57147217,73.91136169,80,0.10190395,-,57,4.93128309,13.26243687,11.92092705,8.38843536,37.46450806,33.67493439,0.12890625,1.06969595,0.76999998,3.52941179,2671,15.61381547,15.5342798,16.07843208,30.5,-,11.92092705,8.38843536,33.67493439,9.48585723,2522.06298828,2294.57592773,228.45599365,-8.70226383,12.31999969,12.19999981
Wed Oct 08 14:20:18 GMT+05:30 2025,08-Oct-2025 14:20:18.729,73.91137391,18.57153558,7.230000019073486,3.7948172092437744,503.6912841796875,13.800000190734863,3.87218523,-0.9056834,8.96052265,-0.00194263,-,-,-,-,15.68627453,0.06,0.44999999,0.13,0.83999997,22.74509811,11.37254906,14.69999981,15.72453117,26,14.5074804,13.63354737,1,40721.56106772,3.10685596,91,-,49.80392075,14.11764717,1258.5,2.49377465,1.90314782,31.71913147,97.1157608,9.375,3.90625,-,1.84724057,3.79481721,503.69128418,13.80000019,18.57153511,73.91137695,79,0.10190395,-,57,4.93128309,13.26243687,11.92092705,8.38843536,37.46450806,33.67493439,0.12890625,1.06969595,0.74000001,3.52941179,2671,16.17304931,15.5342798,19.2156868,17,-,11.92092705,8.38843536,33.67493439,9.48585723,2523.0559082,2295.5690918,228.45599365,-8.70226383,12.31999969,12.19999981
Wed Oct 08 14:20:19 GMT+05:30 2025,08-Oct-2025 14:20:19.729,73.91139015,18.57159995,7.510000228881836,3.7926416397094727,503.8433837890625,14.100000381469727,3.80518627,0.25064817,9.66700363,0.05806351,-,-,-,-,18.03921509,0.05,0.38,0.02,0.88,22.74509811,11.37254906,14.69999981,14.71619225,26,14.5074804,13.63354737,1,40721.56106772,3.10685596,91,-,49.80392075,14.11764717,1258.5,2.49377465,1.90314782,31.71913147,97.1157608,9.375,3.90625,-,1.84724057,3.79264164,503.84338379,14.10000038,18.57159996,73.91139221,78,0.10190395,-,57,4.93128309,13.26243687,11.92092705,8.38843536,37.46450806,33.67493439,-0.01171875,1.00110149,0.74000001,5.88235283,2671,16.79939111,15.5342798,19.2156868,17,-,11.92092705,8.38843536,33.67493439,9.48585723,2524.05395508,2296.56689453,228.45599365,-8.70226383,12.31999969,12.19999981
Wed Oct 08 14:20:20 GMT+05:30 2025,08-Oct-2025 14:20:20.729,73.91140755,18.57166723,7.599999904632568,3.795492649078369,503.96337890625,14.399999618530273,3.02751875,0.30568311,9.03948593,-0.02899808,-,-,-,-,18.03921509,-0.08,0.25,0.02,0.76999998,27.84313774,14.11764717,14.69999981,14.71619225,26,14.5074804,13.63354737,1,40721.56106772,3.10685596,91,-,49.80392075,29.80392075,1258.5,2.49377465,1.90314782,31.71913147,97.1157608,9.375,3.90625,-,1.84724057,3.79549265,503.96337891,14.39999962,18.57166672,73.91140747,79,0.10190395,-,57,4.93128309,13.26243687,11.92092705,8.38843536,37.46450806,33.67493439,-0.01171875,1.00110149,0.74000001,5.88235283,2674,17.00071501,15.5342798,19.2156868,17,-,11.92092705,8.38843536,33.67493439,9.48585723,2525.06298828,2297.57592773,228.45599365,-8.70226383,12.31999969,12.19999981
Wed Oct 08 14:20:21 GMT+05:30 2025,08-Oct-2025 14:20:21.729,73.91142404,18.57173018,7.03000020980835,3.7928831577301025,504.0972900390625,13.899999618530273,3.14237428,0.43968117,9.19322491,-0.00988632,-,-,-,-,18.03921509,-0.05,0.27000001,0.01,0.80000001,27.84313774,14.11764717,14.69999981,14.71619225,26,14.51059385,13.63354737,1,40721.56106772,3.10685596,91,-,17.64705849,29.80392075,1373,2.49570251,1.42235911,23.70598412,97.11352539,9.375,0,-,1.84866846,3.79288316,504.09729004,13.89999962,18.57172966,73.91142273,76,0.22369297,-,56,3.62594345,17.5567894,11.92897797,8.3827734,49.59545135,33.69767761,-0.01171875,1.00110149,0.74000001,5.88235283,2674,15.72566248,16.77702218,19.2156868,4.5,-,11.92897797,8.3827734,33.69767761,9.4920142,2526.06591797,2298.57910156,228.45599365,-10.00760365,12.31999969,12.19999981
Wed Oct 08 14:20:22 GMT+05:30 2025,08-Oct-2025 14:20:22.729,73.91143836,18.57178866,6.300000190734863,3.7927114963531494,504.176025390625,13.199999809265137,2.58903408,0.41096729,8.89352322,-0.05612129,-,-,-,-,18.03921509,-0.05,0.25999999,0.04,0.80000001,27.84313774,14.11764717,14.69999981,14.71619225,26,14.51059385,13.63354737,1,40721.56106772,3.10685596,91,-,17.64705849,29.80392075,1373,2.49570251,1.42235911,23.70598412,97.11352539,7.8125,0,-,1.84866846,3.7927115,504.17602539,13.19999981,18.57178879,73.91143799,81,0.22369297,-,56,3.62594345,17.5567894,11.92897797,8.3827734,49.59545135,33.69767761,-0.01171875,1.00110149,0.72500002,5.88235283,2674,14.09269882,16.77702218,14.90196037,4.5,-,11.92897797,8.3827734,33.69767761,9.4920142,2527.05908203,2299.57202148,228.45599365,-10.00760365,12.07999992,13.89999962
Wed Oct 08 14:20:23 GMT+05:30 2025,08-Oct-2025 14:20:23.729,73.91145226,18.57184288,6.329999923706055,3.7912938594818115,504.2950439453125,14.699999809265137,4.32024145,0.26021945,8.82652473,0.00083339,-,-,-,-,21.96078491,0.07,0.43000001,-0.01,0.88,34.50980377,17.64705849,29.39955139,29.38261795,26,14.51059385,13.63354737,1.99996948,40721.56106772,3.10685596,91,-,17.64705849,56.47058868,1373,2.49570251,1.42235911,23.70598412,97.11352539,7.8125,0,-,1.84866846,3.79129386,504.29504395,14.69999981,18.57184219,73.91145325,75,0.22369297,-,56,3.62594345,17.5567894,11.92897797,8.3827734,49.59545135,33.69767761,1.8671875,1.99881744,0.72500002,1.96078432,2674,14.1598056,16.77702218,14.90196037,4.5,-,11.92897797,8.3827734,33.69767761,9.4920142,2528.05688477,2300.57006836,228.45599365,-10.00760365,12.07999992,13.89999962
Wed Oct 08 14:20:24 GMT+05:30 2025,08-Oct-2025 14:20:24.729,73.91146951,18.57190037,7.099999904632568,3.7900924682617188,504.4075927734375,17.200000762939453,3.86739969,-0.34516466,8.33360291,-0.06408107,-,-,-,-,21.96078491,-0.06,0.38999999,-0.03,0.74000001,34.50980377,17.64705849,29.39955139,29.38261795,26,14.51199709,13.63354737,1.99996948,40721.56106772,3.10685596,91,-,17.64705849,56.47058868,1231,2.49943638,2.83759475,47.29324341,97.10920715,7.8125,0,-,1.85143435,3.79009247,504.40759277,17.20000076,18.57190132,73.91146851,76,1.3744736,-,56,13.19843416,4.76028252,11.91875172,8.38996601,13.44712543,33.66878891,1.8671875,1.99881744,0.72500002,1.96078432,2678,15.88224734,15.5342798,14.90196037,4.5,-,11.91875172,8.38996601,33.66878891,9.50048284,2529.05810547,2301.57104492,228.45599365,-0.43511322,12.07999992,13.89999962
Wed Oct 08 14:20:25 GMT+05:30 2025,08-Oct-2025 14:20:25.729,73.91148991,18.57196604,7.519999980926514,3.8146426677703857,504.53289794921875,16.600000381469727,2.72063923,0.51146585,8.76670361,-0.06411594,-,-,-,-,21.96078491,-0.08,0.33000001,0.12,0.73000002,34.50980377,17.64705849,29.39955139,29.38261795,26,14.51199709,13.63354737,1.99996948,40721.56106772,3.10685596,91,-,97.2549057,56.47058868,1231,2.49943638,2.83759475,47.29324341,97.10920715,7.8125,-1.5625,-,1.85143435,3.81464267,504.53289795,16.60000038,18.57196617,73.91149139,73,1.3744736,-,57,13.19843416,4.76028252,11.91875172,8.38996601,13.44712543,33.66878891,1.8671875,1.99881744,0.66500002,1.96078432,2678,16.82176004,15.5342798,17.64705849,9,-,11.91875172,8.38996601,33.66878891,9.50048284,2530.07006836,2302.58300781,228.45599365,-0.43511322,12.31999969,13.89999962
Wed Oct 08 14:20:26 GMT+05:30 2025,08-Oct-2025 14:20:26.729,73.91150743,18.57202956,7.340000152587891,3.8054251670837402,504.654052734375,14.600000381469727,3.53001165,0.57427746,9.10708332,-0.00389576,-,-,-,-,21.96078491,-0.1,0.31999999,0.04,0.73000002,34.50980377,17.64705849,14.69999981,13.41732216,26,14.51199709,13.63354737,1,40721.56106772,3.10685596,91,-,97.2549057,56.47058868,1231,2.49943638,2.83759475,47.29324341,97.10920715,8.59375,-1.5625,-,1.85143435,3.80542517,504.65405273,14.60000038,18.57202911,73.91150665,76,1.3744736,-,57,13.19843416,4.76028252,11.91875172,8.38996601,13.44712543,33.66878891,-0.3515625,0.91274297,0.66500002,3.13725495,2678,16.41911224,15.5342798,17.64705849,9,-,11.91875172,8.38996601,33.66878891,9.50048284,2531.05102539,2303.56396484,228.45599365,-0.43511322,12.31999969,12.30000019
Wed Oct 08 14:20:27 GMT+05:30 2025,08-Oct-2025 14:20:27.729,73.9115238,18.57209266,7.260000228881836,3.8012893199920654,504.7423095703125,14.100000381469727,3.66879535,1.05284202,8.91745186,-0.01247728,-,-,-,-,15.29411793,-0.01,0.37,0.1,0.80000001,27.05882263,13.72549057,14.69999981,13.41732216,26,14.51199709,13.63354737,1,40721.56106772,3.10685596,91,-,97.2549057,24.31372643,1231,2.49943638,2.83759475,47.29324341,97.10920715,8.59375,-1.5625,-,1.85143435,3.80128932,504.74230957,14.10000038,18.57209206,73.91152191,72,1.3744736,-,57,13.19843416,4.76028252,11.91875172,8.38996601,13.44712543,33.66878891,-0.3515625,0.91274297,0.66500002,3.13725495,2681,16.24015728,15.5342798,17.64705849,9,-,11.91875172,8.38996601,33.66878891,9.50048284,2532.06811523,2304.58105469,228.45599365,-0.43511322,12.31999969,12.30000019
Wed Oct 08 14:20:28 GMT+05:30 2025,08-Oct-2025 14:20:28.728,73.91154164,18.57215991,7.329999923706055,3.804664134979248,504.8720703125,14.399999618530273,2.92702031,-0.61854464,8.96770096,-0.03759634,-,-,-,-,15.29411793,-0.02,0.44,0.07,0.75,27.05882263,13.72549057,14.69999981,13.41732216,26,14.51509513,13.63354737,1,40721.56106772,3.10685596,92,-,36.47058868,24.31372643,1322.5,2.50261378,2.31946206,38.65769958,97.10552979,8.59375,4.6875,-,1.8537879,3.80466413,504.87207031,14.39999962,18.57216072,73.9115448,73,0.53686461,-,57,5.51143404,11.80855274,11.91859436,8.39007664,33.35749435,33.66834641,-0.3515625,0.91274297,0.66500002,3.13725495,2681,16.39674213,16.77702218,17.64705849,9,-,11.91859436,8.39007664,33.66834641,9.51200271,2533.06298828,2305.57592773,228.45599365,-8.12211323,12.31999969,12.30000019
Wed Oct 08 14:20:29 GMT+05:30 2025,08-Oct-2025 14:20:29.729,73.91155866,18.57222252,7.429999828338623,3.802138090133667,504.9677734375,15.0,3.14237428,1.26101756,9.85603619,0.06106532,-,-,-,-,15.29411793,-0.08,0.30000001,0.13,0.74000001,27.05882263,13.72549057,14.69999981,13.41732216,26,14.51509513,13.63354737,1,40721.56106772,3.10685596,92,-,36.47058868,24.31372643,1322.5,2.50261378,2.31946206,38.65769958,97.10552979,9.375,4.6875,-,1.8537879,3.80213809,504.96777344,15,18.57222176,73.91156006,69,0.53686461,-,56,5.51143404,11.80855274,11.91859436,8.39007664,33.35749435,33.66834641,-0.3515625,0.91274297,0.71499997,3.13725495,2681,16.62043614,16.77702218,18.03921509,21.5,-,11.91859436,8.39007664,33.66834641,9.51200271,2534.06811523,2306.58105469,228.45599365,-8.12211323,12.35999966,12.30000019
Wed Oct 08 14:20:30 GMT+05:30 2025,08-Oct-2025 14:20:30.728,73.91157615,18.57228796,7.489999771118164,3.802093982696533,505.0450439453125,14.600000381469727,3.09212518,1.52901363,9.55214787,0.03400016,-,-,-,-,17.25490189,-0.06,0.33000001,-0.12,0.75999999,26.27450943,13.72549057,14.69999981,14.70184517,26,14.51509513,13.63354737,1,40721.56106772,3.10685596,92,-,36.47058868,24.31372643,1322.5,2.50261378,2.31946206,38.65769958,97.10552979,9.375,4.6875,-,1.8537879,3.80209398,505.04504395,14.60000038,18.57228851,73.91157532,70,0.53686461,-,56,5.51143404,11.80855274,11.91859436,8.39007664,33.35749435,33.66834641,-0.01171875,1.00012553,0.71499997,5.09803915,2681,16.75465207,16.77702218,18.03921509,21.5,-,11.91859436,8.39007664,33.66834641,9.51200271,2535.0559082,2307.5690918,228.45599365,-8.12211323,12.35999966,12.30000019
Wed Oct 08 14:20:31 GMT+05:30 2025,08-Oct-2025 14:20:31.730,73.91159344,18.57235288,7.53000020980835,3.7955427169799805,505.0748291015625,14.100000381469727,3.64008141,-0.63290161,9.91825008,0.07764423,-,-,-,-,17.25490189,0.04,0.40000001,0.13,0.85000002,26.27450943,13.33333302,14.69999981,14.70184517,26,14.51509513,13.63354737,1,40721.56106772,3.10685596,92,-,36.47058868,22.74509811,1373.5,2.50513554,1.86086321,31.01438713,97.10260773,9.375,4.6875,-,1.85565603,3.79554272,505.0748291,14.10000038,18.57235336,73.91159058,64,0.53686461,-,56,4.49616988,14.50732231,11.92227745,8.38748455,40.98113632,33.67874908,-0.01171875,1.00012553,0.71499997,5.09803915,2685,16.84413015,16.77702218,18.03921509,21.5,-,11.92227745,8.38748455,33.67874908,9.51200271,2536.07910156,2308.59204102,228.45599365,-9.13737774,12.35999966,12.30000019
Wed Oct 08 14:20:32 GMT+05:30 2025,08-Oct-2025 14:20:32.730,73.91161004,18.57241817,7.510000228881836,3.7933011054992676,505.11328125,13.800000190734863,3.38883495,0.27696922,8.74756145,-0.04457098,-,-,-,-,17.25490189,-0.03,0.31999999,0,0.81,26.27450943,13.33333302,14.69999981,14.70184517,26,14.51903345,13.63354737,1,40721.56106772,3.10685596,92,-,29.01960754,22.74509811,1373.5,2.50513554,1.86086321,31.01438713,97.10260773,9.375,6.25,-,1.85565603,3.79330111,505.11328125,13.80000019,18.57241821,73.91161346,66,0.55426308,-,56,4.49616988,14.50732231,11.92227745,8.38748455,40.98113632,33.67874908,-0.01171875,1.00012553,0.71499997,5.09803915,2685,16.79939111,17.39839338,16.86274529,26,-,11.92227745,8.38748455,33.67874908,9.51258166,2537.05688477,2309.57006836,228.45599365,-9.13737774,12.31999969,12.30000019
Wed Oct 08 14:20:33 GMT+05:30 2025,08-Oct-2025 14:20:33.731,73.91162787,18.57248431,7.239999771118164,3.793236494064331,505.1666259765625,14.199999809265137,2.02672076,0.12861422,9.88475037,0.02740371,-,-,-,-,17.25490189,0.13,0.22,-0.07,1,26.27450943,13.33333302,14.69999981,15.87562561,26,14.51903345,13.63354737,1,40721.56106772,3.10685596,92,-,29.01960754,22.74509811,1373.5,2.50513554,1.86086321,31.01438713,97.10260773,8.59375,6.25,-,1.85565603,3.79323649,505.16662598,14.19999981,18.57248497,73.91162872,68,0.55426308,-,56,4.49616988,14.50732231,11.92227745,8.38748455,40.98113632,33.67874908,0.1484375,1.07997453,0.69,5.09803915,2685,16.19541824,17.39839338,16.86274529,26,-,11.92227745,8.38748455,33.67874908,9.51258166,2538.05810547,2310.57104492,228.45599365,-9.13737774,12.31999969,12.19999981
Wed Oct 08 14:20:34 GMT+05:30 2025,08-Oct-2025 14:20:34.729,73.91164384,18.57254544,6.789999961853027,3.791477918624878,505.2471923828125,13.800000190734863,3.18065953,0.44685963,8.78584671,-0.04768986,-,-,-,-,14.50980377,-0.06,0.34,0.03,0.75999999,18.8235302,9.4117651,29.39955139,15.87562561,26,14.51903345,13.63354737,1.99996948,40721.56106772,3.10685596,92,-,29.01960754,10.98039246,1373.5,2.50513554,1.86086321,31.01438713,97.10260773,8.59375,6.25,-,1.85565603,3.79147792,505.24719238,13.80000019,18.57254601,73.91164398,63,0.55426308,-,56,4.49616988,14.50732231,11.92227745,8.38748455,40.98113632,33.67874908,0.1484375,1.07997453,0.69,2.35294127,2685,15.18879638,17.39839338,16.86274529,26,-,11.92227745,8.38748455,33.67874908,9.51258166,2539.04907227,2311.56201172,228.45599365,-9.13737774,12.31999969,12.19999981
Wed Oct 08 14:20:35 GMT+05:30 2025,08-Oct-2025 14:20:35.728,73.91165903,18.57260527,6.880000114440918,3.7900924682617188,505.33349609375,13.399999618530273,3.8243289,0.20279172,10.14377308,0.104002,-,-,-,-,14.50980377,0.05,0.34,0.03,0.88999999,18.8235302,9.4117651,29.39955139,15.87562561,26,14.52041892,13.63354737,1.99996948,40721.56106772,3.10685596,92,-,24.31372643,10.98039246,1247.5,2.508389,2.42480063,40.41334534,97.09883881,8.59375,0,-,1.85806596,3.79009247,505.33349609,13.39999962,18.57260513,73.91165924,62,0.34548286,-,56,6.091585,10.69204903,11.92052937,8.38871479,30.20352936,33.67381287,0.1484375,1.07997453,0.69,2.35294127,2689,15.39012147,15.5342798,16.86274529,26,-,11.92052937,8.38871479,33.67381287,9.51611703,2540.07592773,2312.58911133,228.45599365,-7.54196215,12.31999969,12.19999981
